,,,,,,,,,,,,,,,
,MUNICÍPIO-CÓD,MUNICÍPIO,ANO FATO,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
,312990,IBITIURA DE MINAS,2021,2,0,0,2,1,3,0,4,2,2,0,2
,312990,IBITIURA DE MINAS,2022,0,1,2,2,0,1,2,1,1,4,1,0
,313000,IBITURUNA,2020,0,2,1,1,0,2,0,1,1,2,1,2
,313000,IBITURUNA,2021,2,1,0,1,4,1,0,1,1,0,1,1
,313000,IBITURUNA,2022,2,2,0,0,1,0,0,1,1,1,0,3
,313005,ICARAI DE MINAS,2020,2,3,6,3,1,4,3,6,4,4,7,3
,313005,ICARAI DE MINAS,2021,2,0,1,3,4,4,3,0,2,5,6,4
,313005,ICARAI DE MINAS,2022,2,2,5,7,4,5,0,7,4,2,1,2
,313010,IGARAPE,2020,29,42,28,20,25,32,40,29,28,40,40,53
,313010,IGARAPE,2021,38,29,33,40,22,26,25,22,44,28,39,30
,313010,IGARAPE,2022,15,33,18,28,31,20,27,34,28,35,33,29
,313020,IGARATINGA,2020,3,1,4,3,2,7,11,8,4,6,7,6
,313020,IGARATINGA,2021,4,2,5,2,5,2,2,4,7,2,1,5
,313020,IGARATINGA,2022,3,4,5,3,9,2,4,1,8,3,1,3
,313030,IGUATAMA,2020,3,4,6,4,1,3,5,7,3,4,3,4
,313030,IGUATAMA,2021,9,3,4,1,3,4,6,1,5,2,2,5
,313030,IGUATAMA,2022,2,1,1,3,6,4,6,4,1,5,4,5
,313040,IJACI,2020,5,2,4,0,5,3,3,3,4,1,3,1
,313040,IJACI,2021,1,2,6,6,5,6,3,6,6,4,8,8
,313040,IJACI,2022,5,1,3,6,1,0,1,3,3,4,2,0
,313050,ILICINEA,2020,3,5,3,1,6,3,3,7,8,6,7,9
,313050,ILICINEA,2021,2,6,6,9,2,2,4,1,3,5,7,4
,313050,ILICINEA,2022,5,7,3,7,10,9,10,10,8,8,6,2
,313055,IMBE DE MINAS,2020,3,3,2,2,2,1,1,4,2,5,3,2
,313055,IMBE DE MINAS,2021,1,2,1,2,4,1,0,1,2,1,5,2
,313055,IMBE DE MINAS,2022,3,4,3,2,3,2,1,0,2,3,0,4
,313060,INCONFIDENTES,2020,0,1,1,3,1,2,0,0,3,1,6,3
,313060,INCONFIDENTES,2021,0,4,2,5,2,4,6,4,1,2,2,1
,313060,INCONFIDENTES,2022,2,4,1,0,3,1,1,4,0,3,1,3
,313065,INDAIABIRA,2020,4,0,3,1,5,1,1,0,1,2,2,1
,313065,INDAIABIRA,2021,2,0,3,3,4,0,3,1,3,2,1,0
,313065,INDAIABIRA,2022,1,2,2,2,3,6,0,2,4,0,3,2
,313070,INDIANOPOLIS,2020,2,5,2,4,4,0,6,3,2,2,2,7
,313070,INDIANOPOLIS,2021,2,1,1,2,4,5,1,5,1,3,5,1
,313070,INDIANOPOLIS,2022,3,4,3,5,0,3,5,4,4,3,0,3
,313080,INGAI,2020,1,1,0,1,0,0,1,2,2,2,0,1
,313080,INGAI,2021,3,1,1,0,0,1,0,1,1,0,3,3
,313080,INGAI,2022,2,0,2,1,3,0,2,2,2,3,2,1
,313090,INHAPIM,2020,2,7,5,12,4,5,5,8,7,4,9,4
,313090,INHAPIM,2021,3,5,8,5,5,9,12,4,9,10,9,9
,313090,INHAPIM,2022,18,9,10,6,11,4,7,12,6,4,11,6
,313100,INHAUMA,2020,3,3,6,0,4,1,5,2,4,3,6,3
,313100,INHAUMA,2021,4,0,3,2,2,1,0,4,4,4,1,3
,313100,INHAUMA,2022,3,3,4,3,5,2,5,2,1,4,2,6
,313110,INIMUTABA,2020,8,3,2,2,3,5,1,2,1,2,3,4
,313110,INIMUTABA,2021,5,3,7,6,1,3,1,1,7,6,0,4
,313110,INIMUTABA,2022,5,2,5,4,8,1,5,3,3,4,5,5
,313115,IPABA,2020,11,14,9,11,9,15,10,18,12,12,16,9
,313115,IPABA,2021,8,15,12,12,13,13,17,19,19,14,12,17
,313115,IPABA,2022,14,8,7,9,10,16,16,10,10,20,12,9
,313120,IPANEMA,2020,14,14,12,12,7,7,8,7,8,12,14,12
,313120,IPANEMA,2021,5,11,19,8,13,3,10,12,15,13,12,10
,313120,IPANEMA,2022,14,12,15,17,18,10,4,7,11,17,13,10
,313130,IPATINGA,2020,130,115,103,121,125,98,96,112,127,121,129,185
,313130,IPATINGA,2021,157,132,132,117,136,132,122,158,146,180,130,123
,313130,IPATINGA,2022,119,144,142,166,109,112,147,133,123,152,156,189
,313140,IPIACU,2020,2,6,7,1,3,3,3,2,5,0,3,4
,313140,IPIACU,2021,1,2,2,3,2,6,4,5,5,2,3,5
,313140,IPIACU,2022,3,2,4,5,2,4,4,6,0,2,5,1
,313150,IPUIUNA,2020,4,5,5,2,3,3,6,2,6,4,6,2
,313150,IPUIUNA,2021,2,2,6,2,5,2,3,5,8,8,5,8
,313150,IPUIUNA,2022,7,4,10,6,10,10,5,5,6,10,1,7
,313160,IRAI DE MINAS,2020,8,3,3,8,5,0,3,5,0,3,1,1
,313160,IRAI DE MINAS,2021,5,2,7,5,5,5,3,3,5,10,8,4
,313160,IRAI DE MINAS,2022,4,4,8,7,1,3,3,5,5,8,8,4
,313170,ITABIRA,2020,92,70,82,77,82,60,67,85,88,84,91,82
,313170,ITABIRA,2021,96,82,72,76,76,86,76,64,91,87,74,69
,313170,ITABIRA,2022,72,59,69,57,59,71,70,57,75,109,71,73
,313180,ITABIRINHA,2020,4,6,7,2,6,5,4,5,4,3,9,10
,313180,ITABIRINHA,2021,7,7,2,7,3,2,5,7,6,4,2,5
,313180,ITABIRINHA,2022,6,6,5,8,4,2,8,16,3,6,5,1
,313190,ITABIRITO,2020,23,32,28,26,30,27,37,32,32,27,20,34
,313190,ITABIRITO,2021,41,41,38,38,51,42,50,19,35,31,39,35
,313190,ITABIRITO,2022,32,38,35,26,29,26,25,32,26,33,23,17
,313200,ITACAMBIRA,2020,3,2,1,2,3,0,1,0,2,1,1,1
,313200,ITACAMBIRA,2021,0,1,0,0,2,2,1,0,1,2,1,1
,313200,ITACAMBIRA,2022,1,0,0,0,1,2,0,2,2,2,2,0
,313210,ITACARAMBI,2020,10,9,7,14,8,5,11,10,11,11,6,23
,313210,ITACARAMBI,2021,23,5,17,9,14,7,12,6,10,6,6,8
,313210,ITACARAMBI,2022,10,6,7,9,6,5,9,11,8,11,6,11
,313220,ITAGUARA,2020,13,3,4,7,5,6,6,6,5,1,1,11
,313220,ITAGUARA,2021,3,7,5,10,11,2,8,3,12,5,7,7
,313220,ITAGUARA,2022,9,9,5,5,6,6,8,10,7,16,10,10
,313230,ITAIPE,2020,5,12,9,9,6,9,11,8,6,14,14,8
,313230,ITAIPE,2021,14,10,12,4,8,7,7,9,11,10,14,5
,313230,ITAIPE,2022,4,6,3,6,7,4,7,11,9,9,7,7
,313240,ITAJUBA,2020,65,42,60,59,46,53,56,44,77,59,61,69
,313240,ITAJUBA,2021,76,50,68,56,63,48,48,51,86,60,75,63
,313240,ITAJUBA,2022,67,43,65,48,46,51,61,70,68,57,62,52
,313250,ITAMARANDIBA,2020,20,14,16,10,26,14,33,34,19,21,14,18
,313250,ITAMARANDIBA,2021,17,18,14,20,16,19,22,22,14,14,19,15
,313250,ITAMARANDIBA,2022,24,16,21,10,21,15,17,11,16,12,18,11
,313260,ITAMARATI DE MINAS,2020,1,2,1,3,2,6,3,4,1,2,1,1
,313260,ITAMARATI DE MINAS,2021,3,3,5,2,2,1,3,3,4,1,0,10
,313260,ITAMARATI DE MINAS,2022,0,3,1,0,0,6,3,1,2,4,0,2
,313270,ITAMBACURI,2020,20,22,15,22,20,20,22,28,16,21,28,27
,313270,ITAMBACURI,2021,13,11,25,18,15,20,22,26,16,13,13,18
,313270,ITAMBACURI,2022,17,23,23,23,8,13,17,20,18,24,9,20
,313280,ITAMBE DO MATO DENTRO,2020,0,0,0,0,0,0,1,1,0,0,0,1
,313280,ITAMBE DO MATO DENTRO,2021,1,2,0,0,0,0,1,1,0,0,0,2
,313280,ITAMBE DO MATO DENTRO,2022,0,2,1,2,0,0,1,0,0,2,0,0
,313290,ITAMOGI,2020,4,5,3,3,3,2,3,3,10,1,11,7
,313290,ITAMOGI,2021,7,3,5,4,0,5,2,6,4,5,3,4
,313290,ITAMOGI,2022,5,2,4,4,8,2,2,1,4,2,3,1
,313300,ITAMONTE,2020,7,8,6,3,2,8,4,7,7,6,9,3
,313300,ITAMONTE,2021,13,2,8,5,6,4,7,3,13,4,1,15
,313300,ITAMONTE,2022,2,6,11,4,9,5,6,9,5,6,9,7
,313310,ITANHANDU,2020,3,4,6,4,3,1,3,4,5,4,7,4
,313310,ITANHANDU,2021,2,10,3,5,9,6,7,5,6,11,2,7
,313310,ITANHANDU,2022,9,6,9,7,4,4,8,4,5,9,2,2
,313320,ITANHOMI,2020,4,8,7,4,8,2,3,6,3,7,11,2
,313320,ITANHOMI,2021,9,7,7,6,6,7,3,4,5,6,2,3
,313320,ITANHOMI,2022,3,8,10,13,9,8,10,10,8,9,6,7
,313330,ITAOBIM,2020,17,16,15,9,14,17,8,16,12,23,9,13
,313330,ITAOBIM,2021,16,17,13,10,21,11,10,21,12,12,19,20
,313330,ITAOBIM,2022,9,16,21,13,4,9,12,11,18,13,8,14
,313340,ITAPAGIPE,2020,6,7,3,6,8,5,8,9,7,8,5,4
,313340,ITAPAGIPE,2021,9,1,9,7,13,7,4,5,8,6,6,6
,313340,ITAPAGIPE,2022,11,7,5,5,4,2,3,11,8,7,9,8
,313350,ITAPECERICA,2020,8,9,7,7,10,7,12,5,8,7,6,9
,313350,ITAPECERICA,2021,12,8,10,9,0,6,6,7,9,14,11,13
,313350,ITAPECERICA,2022,8,8,8,6,9,12,6,7,6,8,7,5
,313360,ITAPEVA,2020,6,8,8,6,10,11,6,9,4,7,2,8
,313360,ITAPEVA,2021,11,8,8,5,8,12,6,5,5,4,1,1
,313360,ITAPEVA,2022,10,6,6,15,3,2,8,4,5,5,7,9
,313370,ITATIAIUCU,2020,8,6,12,3,6,9,3,7,7,12,10,7
,313370,ITATIAIUCU,2021,12,7,5,2,5,10,8,5,6,6,7,5
,313370,ITATIAIUCU,2022,5,12,9,5,13,8,5,7,6,9,9,11
,313375,ITAU DE MINAS,2020,7,14,6,5,12,3,8,8,12,5,11,9
,313375,ITAU DE MINAS,2021,10,5,12,13,6,7,8,14,12,9,9,8
,313375,ITAU DE MINAS,2022,15,8,7,9,9,8,4,10,9,12,7,5
,313380,ITAUNA,2020,58,72,50,44,52,42,64,60,52,42,57,49
,313380,ITAUNA,2021,53,44,45,53,51,42,44,63,65,66,76,69
,313380,ITAUNA,2022,68,52,68,63,57,49,38,64,53,68,48,55
,313390,ITAVERAVA,2020,5,3,1,5,3,0,4,3,2,0,2,2
,313390,ITAVERAVA,2021,2,3,1,0,1,1,3,0,2,4,0,2
,313390,ITAVERAVA,2022,2,0,1,2,4,2,4,3,2,0,3,6
,313400,ITINGA,2020,3,2,7,5,4,3,2,8,6,8,3,2
,313400,ITINGA,2021,5,5,4,3,8,8,1,9,4,4,4,5
,313400,ITINGA,2022,8,5,4,2,1,3,2,5,3,3,3,2
,313410,ITUETA,2020,1,2,1,2,3,2,2,2,1,5,5,7
,313410,ITUETA,2021,3,8,0,4,4,3,1,4,3,4,3,4
,313410,ITUETA,2022,3,1,3,3,5,0,2,2,7,2,1,3
,313420,ITUIUTABA,2020,43,50,61,29,42,44,41,48,33,55,69,48
,313420,ITUIUTABA,2021,49,37,42,58,50,32,38,54,45,56,58,49
,313420,ITUIUTABA,2022,30,37,68,52,30,36,36,42,56,48,36,44
,313430,ITUMIRIM,2020,2,3,3,3,3,2,1,2,2,2,1,3
,313430,ITUMIRIM,2021,2,2,3,2,3,2,4,6,4,5,6,3
,313430,ITUMIRIM,2022,1,1,5,3,4,4,1,2,2,6,5,2
,313440,ITURAMA,2020,22,40,49,35,30,39,16,39,34,33,30,28
,313440,ITURAMA,2021,33,16,35,29,23,29,24,36,34,38,54,35
,313440,ITURAMA,2022,29,34,19,28,36,35,32,35,22,40,28,23
,313450,ITUTINGA,2020,3,1,1,2,1,4,4,2,0,1,3,0
,313450,ITUTINGA,2021,2,3,2,0,2,2,1,7,1,0,1,1
,313450,ITUTINGA,2022,0,1,2,0,0,0,0,1,3,1,0,0
,313460,JABOTICATUBAS,2020,8,10,6,10,6,8,13,5,16,11,13,14
,313460,JABOTICATUBAS,2021,14,9,21,15,13,8,12,14,10,10,8,11
,313460,JABOTICATUBAS,2022,7,11,14,11,13,15,11,11,12,16,9,13
,313470,JACINTO,2020,6,8,7,7,6,10,9,9,9,10,1,7
,313470,JACINTO,2021,10,7,4,7,9,5,6,9,10,3,2,2
,313470,JACINTO,2022,4,10,10,1,8,2,7,10,16,11,10,8
,313480,JACUI,2020,8,3,1,4,2,4,2,1,3,4,0,2
,313480,JACUI,2021,2,2,9,1,6,5,1,2,2,4,3,3
,313480,JACUI,2022,2,3,5,3,6,0,1,3,2,5,6,5
,313490,JACUTINGA,2020,13,10,15,8,6,13,18,16,6,8,12,8
,313490,JACUTINGA,2021,10,13,14,10,11,7,5,8,9,7,10,10
,313490,JACUTINGA,2022,9,13,12,13,11,5,7,9,9,8,6,9
,313500,JAGUARACU,2020,0,0,0,1,1,3,0,0,1,2,2,2
,313500,JAGUARACU,2021,1,0,1,2,1,3,1,0,2,0,2,0
,313500,JAGUARACU,2022,1,3,1,3,2,0,2,0,2,2,2,4
,313505,JAIBA,2020,17,19,19,18,16,17,14,14,21,14,16,20
,313505,JAIBA,2021,24,11,19,21,22,18,18,15,30,31,27,17
,313505,JAIBA,2022,21,19,24,18,26,24,18,19,19,23,16,19
,313507,JAMPRUCA,2020,6,2,1,1,3,5,3,5,3,4,2,3
,313507,JAMPRUCA,2021,10,4,3,1,1,2,4,5,8,4,2,5
,313507,JAMPRUCA,2022,2,1,2,3,0,1,2,4,0,2,4,4
,313510,JANAUBA,2020,43,29,25,32,36,45,34,38,35,47,41,45
,313510,JANAUBA,2021,55,25,29,57,40,43,43,40,38,56,45,39
,313510,JANAUBA,2022,45,30,53,40,47,39,38,44,56,52,42,48
,313520,JANUARIA,2020,38,36,33,35,41,33,47,35,48,42,53,39
,313520,JANUARIA,2021,39,26,41,43,59,32,52,44,38,56,48,36
,313520,JANUARIA,2022,33,26,40,21,25,40,36,40,42,32,32,47
,313530,JAPARAIBA,2020,3,0,1,3,3,4,3,3,0,2,0,5
,313530,JAPARAIBA,2021,2,0,2,0,0,2,3,0,3,3,4,1
,313530,JAPARAIBA,2022,1,1,2,3,3,0,2,2,2,1,0,1
,313535,JAPONVAR,2020,1,3,1,2,3,2,2,2,2,2,0,1
,313535,JAPONVAR,2021,2,2,1,4,4,3,7,3,4,2,3,1
,313535,JAPONVAR,2022,4,0,2,1,3,4,4,1,2,1,1,1
,313540,JECEABA,2020,3,7,6,0,4,1,3,1,2,5,6,5
,313540,JECEABA,2021,5,5,6,2,1,2,1,3,6,5,6,3
,313540,JECEABA,2022,5,5,2,3,2,5,2,6,6,5,8,6
,313545,JENIPAPO DE MINAS,2020,2,0,2,7,1,5,2,6,3,3,2,3
,313545,JENIPAPO DE MINAS,2021,0,4,0,4,0,0,2,1,2,4,1,4
,313545,JENIPAPO DE MINAS,2022,2,1,1,0,2,2,2,4,1,2,1,0
,313550,JEQUERI,2020,5,3,3,5,7,5,11,8,7,9,4,5
,313550,JEQUERI,2021,8,13,1,5,7,6,5,9,10,6,7,15
,313550,JEQUERI,2022,9,3,8,8,11,6,5,7,7,8,6,9
,313560,JEQUITAI,2020,5,3,4,3,4,2,2,5,9,5,12,6
,313560,JEQUITAI,2021,6,3,5,2,5,2,4,4,3,5,2,3
,313560,JEQUITAI,2022,7,5,6,5,8,4,4,7,4,12,2,5
,313570,JEQUITIBA,2020,4,6,2,6,3,0,0,7,5,4,0,2
,313570,JEQUITIBA,2021,4,2,4,8,5,0,2,4,4,4,2,2
,313570,JEQUITIBA,2022,5,2,6,6,5,1,2,3,4,2,2,3
,313580,JEQUITINHONHA,2020,19,11,14,15,11,21,19,18,14,9,20,20
,313580,JEQUITINHONHA,2021,11,15,18,9,28,16,7,12,16,28,25,13
,313580,JEQUITINHONHA,2022,20,17,24,10,9,15,7,17,23,22,17,27
,313590,JESUANIA,2020,3,6,1,0,3,2,1,3,4,3,9,2
,313590,JESUANIA,2021,0,0,3,2,5,2,1,3,1,1,8,7
,313590,JESUANIA,2022,3,3,1,0,2,1,1,3,2,1,1,1
,313600,JOAIMA,2020,3,2,5,4,14,6,1,4,5,8,5,2
,313600,JOAIMA,2021,6,5,2,7,5,9,3,5,9,13,4,8
,313600,JOAIMA,2022,2,3,8,5,6,5,2,4,3,7,5,5
,313610,JOANESIA,2020,3,0,2,1,3,3,1,2,1,1,1,0
,313610,JOANESIA,2021,0,2,1,1,4,2,1,0,1,4,1,0
,313610,JOANESIA,2022,1,1,0,0,0,0,0,1,1,0,0,1
,313620,JOAO MONLEVADE,2020,36,73,43,36,53,44,44,58,61,55,53,45
,313620,JOAO MONLEVADE,2021,34,41,36,52,54,50,53,64,60,64,58,64
,313620,JOAO MONLEVADE,2022,61,53,45,70,60,45,38,62,45,42,58,54
,313630,JOAO PINHEIRO,2020,19,18,18,21,22,20,20,22,21,21,20,31
,313630,JOAO PINHEIRO,2021,17,17,21,24,21,20,22,21,26,25,30,35
,313630,JOAO PINHEIRO,2022,16,22,30,31,22,22,21,20,30,27,25,26
,313640,JOAQUIM FELICIO,2020,1,3,0,1,2,0,2,1,0,0,2,2
,313640,JOAQUIM FELICIO,2021,0,1,1,1,4,3,2,1,4,2,1,4
,313640,JOAQUIM FELICIO,2022,6,2,2,3,5,2,1,2,3,1,3,2
,313650,JORDANIA,2020,2,7,1,3,3,1,1,2,1,4,1,3
,313650,JORDANIA,2021,3,1,1,4,1,1,4,1,7,3,6,7
,313650,JORDANIA,2022,2,3,4,1,7,5,5,7,1,0,1,2
,313652,JOSE GONCALVES DE MINAS,2020,1,0,5,1,2,1,2,1,1,1,1,1
,313652,JOSE GONCALVES DE MINAS,2021,0,2,1,0,1,1,1,3,1,1,4,3
,313652,JOSE GONCALVES DE MINAS,2022,1,0,1,1,0,4,1,1,1,2,0,1
,313655,JOSE RAYDAN,2020,2,0,1,4,3,4,1,1,2,0,2,1
,313655,JOSE RAYDAN,2021,0,1,0,0,2,3,1,0,2,3,5,9
,313655,JOSE RAYDAN,2022,1,5,0,6,4,2,1,4,6,0,4,2
,313657,JOSENOPOLIS,2020,3,1,2,2,1,4,0,2,3,1,6,0
,313657,JOSENOPOLIS,2021,0,0,1,2,2,2,1,1,1,1,0,0
,313657,JOSENOPOLIS,2022,1,0,0,1,2,0,3,1,0,1,1,2
,313660,NOVA UNIAO,2020,4,6,2,5,1,2,1,3,4,2,1,2
,313660,NOVA UNIAO,2021,0,2,3,2,4,4,5,0,4,0,1,1
,313660,NOVA UNIAO,2022,6,4,4,2,6,4,3,1,2,3,2,4
,313665,JUATUBA,2020,38,18,24,19,27,29,27,23,24,37,30,30
,313665,JUATUBA,2021,33,15,19,15,17,18,21,19,39,21,22,19
,313665,JUATUBA,2022,13,12,22,21,15,26,27,26,19,24,13,22
,313670,JUIZ DE FORA,2020,480,399,388,287,312,373,350,371,358,385,385,366
,313670,JUIZ DE FORA,2021,440,410,381,355,339,341,338,403,392,354,404,415
,313670,JUIZ DE FORA,2022,355,349,435,383,367,343,378,369,368,401,366,400
,313680,JURAMENTO,2020,2,3,2,2,4,2,3,2,2,2,2,0
,313680,JURAMENTO,2021,2,2,1,3,3,4,0,2,2,5,3,2
,313680,JURAMENTO,2022,1,3,1,3,5,5,0,4,4,3,1,0
,313690,JURUAIA,2020,6,5,6,4,0,1,5,1,7,5,9,0
,313690,JURUAIA,2021,6,2,3,2,2,3,1,0,2,1,1,4
,313690,JURUAIA,2022,3,1,2,3,5,0,3,3,3,5,3,3
,313695,JUVENILIA,2020,0,2,0,1,1,3,0,2,1,2,1,1
,313695,JUVENILIA,2021,0,1,1,3,5,2,1,2,2,1,4,2
,313695,JUVENILIA,2022,1,0,1,1,0,4,0,1,1,2,2,5
,313700,LADAINHA,2020,6,2,8,8,7,6,10,6,9,7,3,2
,313700,LADAINHA,2021,7,5,5,11,8,5,4,6,7,10,8,3
,313700,LADAINHA,2022,4,4,11,8,8,8,8,10,14,3,3,2
,313710,LAGAMAR,2020,5,2,1,2,3,0,4,3,4,5,4,3
,313710,LAGAMAR,2021,4,3,2,3,3,2,2,3,4,6,1,2
,313710,LAGAMAR,2022,4,1,2,4,1,1,1,3,1,3,3,4
,313720,LAGOA DA PRATA,2020,44,43,45,38,35,30,50,57,44,56,47,47
,313720,LAGOA DA PRATA,2021,46,36,51,30,29,24,37,39,40,43,44,54
,313720,LAGOA DA PRATA,2022,48,39,43,33,37,43,36,54,39,60,42,55
,313730,LAGOA DOS PATOS,2020,3,4,4,0,4,2,1,1,1,4,4,1
,313730,LAGOA DOS PATOS,2021,2,0,2,3,1,2,1,4,0,3,3,1
,313730,LAGOA DOS PATOS,2022,1,0,3,1,0,2,4,2,2,2,3,2
,313740,LAGOA DOURADA,2020,4,7,6,7,5,2,2,7,5,6,6,5
,313740,LAGOA DOURADA,2021,2,3,2,1,7,2,2,0,3,1,1,7
,313740,LAGOA DOURADA,2022,0,2,3,3,4,4,3,2,0,5,7,6
,313750,LAGOA FORMOSA,2020,9,10,12,13,9,10,13,13,9,8,7,11
,313750,LAGOA FORMOSA,2021,8,7,5,15,9,9,7,12,13,6,18,14
