MUNICÍPIO-CÓD,MUNICÍPIO,ANO FATO,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ
310880,BRAUNAS,2018,3,2,2,1,0,4,1,4,2,3,4,3
310880,BRAUNAS,2019,4,4,5,2,3,4,1,3,3,1,1,2
310880,BRAUNAS,2020,1,9,9,4,1,2,2,6,6,10,4,4
310890,BRASOPOLIS,2018,10,3,12,7,4,14,5,2,5,6,6,7
310890,BRASOPOLIS,2019,5,4,7,1,3,2,4,6,4,7,6,11
310890,BRASOPOLIS,2020,3,6,6,2,6,7,5,5,2,11,8,12
310890,BRASOPOLIS,2021,12,8,,,,,,,,,,
310900,BRUMADINHO,2018,31,22,24,34,26,30,21,39,23,28,24,22
310900,BRUMADINHO,2019,39,14,31,25,24,19,31,21,34,30,24,37
310900,BRUMADINHO,2020,27,23,37,35,14,19,20,30,23,50,30,21
310900,BRUMADINHO,2021,34,23,,,,,,,,,,
310910,BUENO BRANDAO,2018,5,4,6,1,6,1,3,6,3,3,3,3
310910,BUENO BRANDAO,2019,2,3,1,2,2,3,3,4,4,4,5,2
310910,BUENO BRANDAO,2020,3,3,4,6,2,0,2,1,2,2,3,3
310910,BUENO BRANDAO,2021,5,4,,,,,,,,,,
310920,BUENOPOLIS,2018,5,5,3,7,8,3,12,8,14,8,8,6
310920,BUENOPOLIS,2019,12,3,8,16,11,2,11,6,12,10,14,11
310920,BUENOPOLIS,2020,9,7,9,12,5,1,4,3,4,9,10,15
310920,BUENOPOLIS,2021,7,3,,,,,,,,,,
310925,BUGRE,2018,4,0,2,0,0,2,1,0,1,3,1,1
310925,BUGRE,2019,0,2,5,0,2,1,1,5,1,0,1,1
310925,BUGRE,2020,3,4,5,1,1,1,0,3,4,2,1,0
310925,BUGRE,2021,1,1,,,,,,,,,,
310930,BURITIS,2018,22,14,20,14,23,13,13,20,14,20,17,13
310930,BURITIS,2019,17,15,22,21,15,15,7,19,19,9,10,8
310930,BURITIS,2020,9,12,11,18,12,14,18,16,23,14,18,12
310930,BURITIS,2021,17,19,,,,,,,,,,
310940,BURITIZEIRO,2018,13,20,22,21,17,14,20,14,23,24,13,20
310940,BURITIZEIRO,2019,14,12,19,22,20,26,18,21,17,26,18,26
310940,BURITIZEIRO,2020,9,16,21,15,16,16,22,13,27,15,24,21
310940,BURITIZEIRO,2021,11,19,,,,,,,,,,
310945,CABECEIRA GRANDE,2018,5,6,9,7,4,4,1,7,5,3,6,6
310945,CABECEIRA GRANDE,2019,4,6,7,6,3,7,4,6,1,3,5,7
310945,CABECEIRA GRANDE,2020,3,3,1,5,3,4,4,5,4,2,4,2
310945,CABECEIRA GRANDE,2021,3,5,,,,,,,,,,
310950,CABO VERDE,2018,5,14,6,2,0,4,4,6,3,9,0,1
310950,CABO VERDE,2019,4,9,4,7,6,5,3,5,5,5,7,3
310950,CABO VERDE,2020,14,8,4,6,6,2,4,7,4,5,6,8
310950,CABO VERDE,2021,6,4,,,,,,,,,,
310960,CACHOEIRA DA PRATA,2018,7,1,2,3,3,2,1,5,1,4,3,1
310960,CACHOEIRA DA PRATA,2019,2,1,3,5,0,0,1,0,6,2,4,1
310960,CACHOEIRA DA PRATA,2020,1,1,2,0,2,2,1,1,0,1,1,0
310960,CACHOEIRA DA PRATA,2021,0,2,,,,,,,,,,
310970,CACHOEIRA DE MINAS,2018,5,5,5,2,6,3,3,7,5,4,6,4
310970,CACHOEIRA DE MINAS,2019,11,3,8,4,2,2,4,2,5,1,7,7
310970,CACHOEIRA DE MINAS,2020,8,0,2,4,7,4,4,5,5,9,4,1
310970,CACHOEIRA DE MINAS,2021,4,1,,,,,,,,,,
310980,CACHOEIRA DOURADA,2018,1,0,1,0,2,2,2,3,2,1,1,1
310980,CACHOEIRA DOURADA,2019,1,3,1,1,0,0,0,1,3,3,3,0
310980,CACHOEIRA DOURADA,2020,1,2,0,0,1,0,0,0,1,2,0,0
310980,CACHOEIRA DOURADA,2021,1,2,,,,,,,,,,
310990,CAETANOPOLIS,2018,4,4,7,3,4,8,5,8,7,13,3,8
310990,CAETANOPOLIS,2019,8,8,7,8,7,1,5,6,9,20,7,7
310990,CAETANOPOLIS,2020,7,16,10,3,5,5,10,11,10,10,8,13
310990,CAETANOPOLIS,2021,3,4,,,,,,,,,,
311000,CAETE,2018,37,18,25,19,23,16,20,28,24,31,30,22
311000,CAETE,2019,27,25,29,21,19,20,20,28,27,31,24,31
311000,CAETE,2020,25,34,25,22,18,14,25,27,33,30,36,39
311000,CAETE,2021,26,17,,,,,,,,,,
311010,CAIANA,2018,0,1,1,0,1,0,0,2,2,2,2,0
311010,CAIANA,2019,1,5,1,1,1,2,3,1,1,1,4,1
311010,CAIANA,2020,0,1,1,1,0,2,1,2,2,0,1,0
311010,CAIANA,2021,2,1,,,,,,,,,,
311020,CAJURI,2018,2,6,1,0,3,4,6,4,1,2,7,1
311020,CAJURI,2019,2,3,3,0,3,4,1,1,0,0,3,2
311020,CAJURI,2020,2,1,4,0,5,0,0,1,1,1,4,4
311020,CAJURI,2021,4,6,,,,,,,,,,
311030,CALDAS,2018,7,7,17,10,6,4,8,8,10,2,2,6
311030,CALDAS,2019,13,8,3,12,6,7,7,9,3,2,5,8
311030,CALDAS,2020,4,7,5,3,7,4,1,7,6,5,7,6
311030,CALDAS,2021,8,7,,,,,,,,,,
311040,CAMACHO,2018,5,0,0,1,1,1,2,1,1,1,3,2
311040,CAMACHO,2019,0,0,3,2,1,0,1,0,0,1,1,2
311040,CAMACHO,2020,3,5,0,0,0,1,1,1,5,1,0,0
311040,CAMACHO,2021,4,1,,,,,,,,,,
311050,CAMANDUCAIA,2018,14,11,15,9,18,13,15,7,9,9,13,17
311050,CAMANDUCAIA,2019,12,9,12,16,15,16,9,17,15,26,14,24
311050,CAMANDUCAIA,2020,15,24,8,16,11,9,15,16,13,13,13,17
311050,CAMANDUCAIA,2021,13,16,,,,,,,,,,
311060,CAMBUI,2018,6,9,11,4,8,9,13,10,6,12,11,8
311060,CAMBUI,2019,5,11,15,10,6,7,4,7,7,13,10,23
311060,CAMBUI,2020,16,15,12,6,8,3,15,10,13,7,17,7
311060,CAMBUI,2021,8,9,,,,,,,,,,
311070,CAMBUQUIRA,2018,4,8,5,10,6,12,8,2,7,5,6,10
311070,CAMBUQUIRA,2019,3,4,12,8,7,14,5,13,5,6,11,14
311070,CAMBUQUIRA,2020,4,8,2,8,3,8,4,8,9,8,11,4
311070,CAMBUQUIRA,2021,7,7,,,,,,,,,,
311080,CAMPANARIO,2018,0,2,3,6,5,6,1,4,5,2,9,12
311080,CAMPANARIO,2019,2,2,7,4,3,7,4,2,4,4,2,2
311080,CAMPANARIO,2020,5,3,2,2,3,2,2,2,1,5,7,3
311080,CAMPANARIO,2021,3,3,,,,,,,,,,
311090,CAMPANHA,2018,12,16,16,10,9,6,8,12,9,12,9,13
311090,CAMPANHA,2019,13,5,7,12,12,6,7,10,11,6,6,9
311090,CAMPANHA,2020,7,7,11,6,6,6,7,6,14,4,9,6
311090,CAMPANHA,2021,6,5,,,,,,,,,,
311100,CAMPESTRE,2018,14,9,13,16,10,16,8,8,8,16,10,19
311100,CAMPESTRE,2019,22,18,15,10,12,8,9,4,12,7,18,8
311100,CAMPESTRE,2020,7,16,9,6,14,11,11,11,12,8,17,13
311100,CAMPESTRE,2021,2,6,,,,,,,,,,
311110,CAMPINA VERDE,2018,2,12,15,10,6,3,6,6,8,13,6,6
311110,CAMPINA VERDE,2019,15,16,10,12,4,9,8,8,10,3,9,16
311110,CAMPINA VERDE,2020,6,13,12,4,10,6,12,7,13,9,9,11
311110,CAMPINA VERDE,2021,4,8,,,,,,,,,,
311115,CAMPO AZUL,2018,0,3,2,0,0,1,4,1,0,2,3,2
311115,CAMPO AZUL,2019,2,0,0,2,2,1,0,2,2,0,0,0
311115,CAMPO AZUL,2020,4,3,1,1,3,1,1,0,1,1,1,2
311115,CAMPO AZUL,2021,1,1,,,,,,,,,,
311120,CAMPO BELO,2018,38,37,25,47,28,28,41,33,27,36,29,40
311120,CAMPO BELO,2019,37,31,46,27,30,26,35,36,30,29,48,57
311120,CAMPO BELO,2020,36,30,34,33,26,24,36,33,25,41,32,38
311120,CAMPO BELO,2021,29,29,,,,,,,,,,
311130,CAMPO DO MEIO,2018,11,8,11,9,7,19,9,21,8,8,3,9
311130,CAMPO DO MEIO,2019,10,12,9,7,6,4,10,9,6,7,5,10
311130,CAMPO DO MEIO,2020,9,12,9,0,7,7,6,13,8,6,8,12
311130,CAMPO DO MEIO,2021,10,10,,,,,,,,,,
311140,CAMPO FLORIDO,2018,8,8,4,7,2,4,4,4,4,5,6,4
311140,CAMPO FLORIDO,2019,7,8,5,8,3,2,6,7,3,4,7,5
311140,CAMPO FLORIDO,2020,6,14,7,10,6,10,6,4,11,8,18,9
311140,CAMPO FLORIDO,2021,5,6,,,,,,,,,,
311150,CAMPOS ALTOS,2018,22,11,13,9,10,7,13,8,14,14,11,22
311150,CAMPOS ALTOS,2019,11,10,21,17,19,12,13,18,20,13,16,14
311150,CAMPOS ALTOS,2020,10,15,12,9,18,8,16,18,6,14,11,12
311150,CAMPOS ALTOS,2021,18,8,,,,,,,,,,
311160,CAMPOS GERAIS,2018,7,10,17,19,9,11,17,13,14,12,11,9
311160,CAMPOS GERAIS,2019,8,17,12,11,14,9,5,15,16,15,8,13
311160,CAMPOS GERAIS,2020,11,15,10,10,10,10,15,13,13,15,19,20
311160,CAMPOS GERAIS,2021,19,11,,,,,,,,,,
311170,CANAA,2018,2,1,5,3,0,0,0,1,1,1,1,7
311170,CANAA,2019,1,5,0,2,3,9,0,2,1,0,2,0
311170,CANAA,2020,1,0,3,2,2,0,2,4,0,2,3,1
311170,CANAA,2021,3,1,,,,,,,,,,
311180,CANAPOLIS,2018,7,4,4,7,3,7,5,6,3,5,3,2
311180,CANAPOLIS,2019,11,5,4,7,7,4,9,2,5,10,3,4
311180,CANAPOLIS,2020,7,8,5,6,4,5,7,5,9,11,5,3
311180,CANAPOLIS,2021,7,4,,,,,,,,,,
311190,CANA VERDE,2018,1,2,1,2,8,3,4,1,6,4,4,3
311190,CANA VERDE,2019,1,0,1,0,1,4,2,1,5,2,2,6
311190,CANA VERDE,2020,2,2,2,0,2,3,2,1,2,5,3,5
311190,CANA VERDE,2021,1,0,,,,,,,,,,
311200,CANDEIAS,2018,6,5,3,4,7,8,8,8,4,4,7,10
311200,CANDEIAS,2019,4,2,2,4,3,3,4,4,2,4,1,8
311200,CANDEIAS,2020,4,3,5,6,3,7,4,3,4,3,1,7
311200,CANDEIAS,2021,4,5,,,,,,,,,,
311205,CANTAGALO,2018,2,1,5,2,2,3,4,7,6,0,1,1
311205,CANTAGALO,2019,0,0,2,3,3,1,2,2,3,3,3,2
311205,CANTAGALO,2020,1,0,1,2,1,5,1,2,1,2,3,4
311205,CANTAGALO,2021,0,2,,,,,,,,,,
311210,CAPARAO,2018,2,1,3,3,1,5,4,5,2,2,0,3
311210,CAPARAO,2019,2,1,2,0,1,7,1,1,3,1,4,4
311210,CAPARAO,2020,1,0,2,3,6,3,0,0,6,2,3,5
311210,CAPARAO,2021,2,2,,,,,,,,,,
311220,CAPELA NOVA,2018,1,1,2,0,2,1,2,1,1,2,1,0
311220,CAPELA NOVA,2019,5,1,2,1,0,1,0,1,0,0,0,1
311220,CAPELA NOVA,2020,0,1,0,1,0,2,1,0,1,1,2,0
311220,CAPELA NOVA,2021,3,0,,,,,,,,,,
311230,CAPELINHA,2018,43,26,35,39,20,19,24,25,20,23,20,29
311230,CAPELINHA,2019,30,31,26,31,27,18,22,19,19,21,28,38
311230,CAPELINHA,2020,32,26,32,18,20,32,36,28,28,31,28,42
311230,CAPELINHA,2021,34,19,,,,,,,,,,
311240,CAPETINGA,2018,3,4,5,4,3,3,1,5,8,4,6,7
311240,CAPETINGA,2019,8,6,3,4,6,6,5,4,6,7,3,6
311240,CAPETINGA,2020,4,3,3,8,3,1,4,2,1,8,6,6
311240,CAPETINGA,2021,1,4,,,,,,,,,,
311250,CAPIM BRANCO,2018,2,5,3,1,3,6,5,5,7,12,5,7
311250,CAPIM BRANCO,2019,6,6,3,5,0,8,10,7,6,6,4,11
311250,CAPIM BRANCO,2020,4,5,5,7,4,7,2,8,9,2,10,10
311250,CAPIM BRANCO,2021,5,5,,,,,,,,,,
311260,CAPINOPOLIS,2018,11,7,6,6,3,6,12,13,9,7,5,9
311260,CAPINOPOLIS,2019,6,6,13,3,7,6,3,9,5,9,6,9
311260,CAPINOPOLIS,2020,7,12,6,4,11,9,8,5,6,9,8,9
311260,CAPINOPOLIS,2021,15,9,,,,,,,,,,
311265,CAPITAO ANDRADE,2018,2,8,2,2,1,3,5,2,6,7,6,7
311265,CAPITAO ANDRADE,2019,2,2,2,5,3,4,2,4,0,4,2,5
311265,CAPITAO ANDRADE,2020,1,5,0,2,1,4,0,5,2,3,4,5
311265,CAPITAO ANDRADE,2021,2,6,,,,,,,,,,
311270,CAPITAO ENEIAS,2018,10,10,13,17,20,7,8,8,15,19,14,11
311270,CAPITAO ENEIAS,2019,14,10,19,16,11,11,10,19,8,14,21,14
311270,CAPITAO ENEIAS,2020,14,11,9,18,17,8,5,13,12,10,13,16
311270,CAPITAO ENEIAS,2021,10,13,,,,,,,,,,
311280,CAPITOLIO,2018,8,3,13,11,10,8,4,3,5,6,5,10
311280,CAPITOLIO,2019,3,4,8,4,2,4,7,2,6,7,3,4
311280,CAPITOLIO,2020,9,4,8,7,2,7,7,4,5,6,11,7
311280,CAPITOLIO,2021,8,1,,,,,,,,,,
311290,CAPUTIRA,2018,3,2,1,4,1,4,3,3,3,0,2,4
311290,CAPUTIRA,2019,4,7,4,5,2,3,11,3,2,1,4,7
311290,CAPUTIRA,2020,2,5,5,2,0,5,2,1,4,5,1,2
311290,CAPUTIRA,2021,5,3,,,,,,,,,,
311300,CARAI,2018,6,5,10,14,8,13,3,13,7,13,7,6
311300,CARAI,2019,13,14,12,7,7,4,7,6,6,5,9,8
311300,CARAI,2020,9,10,7,6,14,10,2,16,9,12,8,8
311300,CARAI,2021,14,6,,,,,,,,,,
311310,CARANAIBA,2018,0,0,0,0,0,1,1,1,1,3,0,0
311310,CARANAIBA,2019,1,2,0,0,1,0,0,0,0,0,1,0
311310,CARANAIBA,2020,0,1,0,0,0,0,0,1,1,1,1,5
311310,CARANAIBA,2021,0,1,,,,,,,,,,
311320,CARANDAI,2018,13,12,7,11,17,5,11,8,9,15,17,13
311320,CARANDAI,2019,11,10,16,6,11,8,6,6,13,9,9,10
311320,CARANDAI,2020,17,12,7,5,11,8,7,6,11,15,13,12
311320,CARANDAI,2021,3,12,,,,,,,,,,
311330,CARANGOLA,2018,25,21,18,20,20,19,17,21,29,25,21,14
311330,CARANGOLA,2019,22,21,24,21,19,18,22,20,20,27,27,23
311330,CARANGOLA,2020,24,24,22,17,20,16,24,18,24,35,22,27
311330,CARANGOLA,2021,21,16,,,,,,,,,,
311340,CARATINGA,2018,70,52,68,56,49,63,42,50,53,59,68,63
311340,CARATINGA,2019,59,43,74,72,51,42,60,56,45,56,54,55
311340,CARATINGA,2020,68,58,51,53,49,53,57,70,73,88,82,78
311340,CARATINGA,2021,82,74,,,,,,,,,,
311350,CARBONITA,2018,2,5,5,3,3,7,6,7,8,6,5,12
311350,CARBONITA,2019,5,4,0,8,4,4,1,2,6,5,1,3
311350,CARBONITA,2020,3,1,3,4,4,5,2,4,1,4,3,3
311350,CARBONITA,2021,7,4,,,,,,,,,,
311360,CAREACU,2018,2,1,1,4,3,2,1,6,7,4,3,5
311360,CAREACU,2019,3,7,5,2,7,1,3,6,4,3,3,6
311360,CAREACU,2020,7,4,2,4,4,3,8,2,2,12,5,1
311360,CAREACU,2021,6,5,,,,,,,,,,
311370,CARLOS CHAGAS,2018,23,19,14,14,15,12,11,14,18,12,11,18
311370,CARLOS CHAGAS,2019,19,11,14,15,8,10,15,4,11,12,12,15
311370,CARLOS CHAGAS,2020,7,8,6,8,12,14,4,13,7,8,9,14
311370,CARLOS CHAGAS,2021,10,7,,,,,,,,,,
311380,CARMESIA,2018,0,1,0,1,0,1,3,2,2,1,0,1
311380,CARMESIA,2019,0,1,0,2,0,1,0,1,1,0,0,2
311380,CARMESIA,2020,3,1,1,0,1,0,0,0,0,0,0,1
311390,CARMO DA CACHOEIRA,2018,6,5,7,11,4,7,5,3,8,7,17,6
311390,CARMO DA CACHOEIRA,2019,7,10,6,8,10,12,6,6,8,14,8,11
311390,CARMO DA CACHOEIRA,2020,10,3,3,5,7,5,3,3,7,7,11,3
311390,CARMO DA CACHOEIRA,2021,9,5,,,,,,,,,,
311400,CARMO DA MATA,2018,5,11,11,4,1,10,4,4,6,5,5,3
311400,CARMO DA MATA,2019,5,3,3,5,5,9,4,5,7,7,7,7
311400,CARMO DA MATA,2020,5,3,3,1,6,4,6,4,3,4,9,4
311400,CARMO DA MATA,2021,2,2,,,,,,,,,,
311410,CARMO DE MINAS,2018,3,13,9,4,4,6,10,0,4,4,3,5
311410,CARMO DE MINAS,2019,11,7,6,8,3,5,3,8,8,5,6,3
311410,CARMO DE MINAS,2020,4,5,8,3,8,4,6,6,6,5,2,5
311410,CARMO DE MINAS,2021,6,3,,,,,,,,,,
311420,CARMO DO CAJURU,2018,18,16,10,8,14,21,22,20,15,23,19,28
311420,CARMO DO CAJURU,2019,22,20,17,14,16,20,17,20,30,23,19,43
311420,CARMO DO CAJURU,2020,19,29,24,19,22,15,24,24,24,24,19,15
311420,CARMO DO CAJURU,2021,22,20,,,,,,,,,,
311430,CARMO DO PARANAIBA,2018,27,33,20,28,36,27,25,34,35,24,39,41
311430,CARMO DO PARANAIBA,2019,43,42,42,30,19,32,35,23,24,35,22,33
311430,CARMO DO PARANAIBA,2020,34,29,29,22,19,29,36,28,17,25,38,25
311430,CARMO DO PARANAIBA,2021,21,27,,,,,,,,,,
311440,CARMO DO RIO CLARO,2018,11,16,15,11,10,10,12,8,9,6,10,20
311440,CARMO DO RIO CLARO,2019,14,10,15,12,15,11,8,8,15,24,9,7
311440,CARMO DO RIO CLARO,2020,14,11,11,7,10,3,12,5,12,16,13,14
311440,CARMO DO RIO CLARO,2021,16,10,,,,,,,,,,
311450,CARMOPOLIS DE MINAS,2018,5,4,10,12,6,2,2,3,5,6,5,4
311450,CARMOPOLIS DE MINAS,2019,5,6,13,4,1,4,12,3,4,8,4,5
311450,CARMOPOLIS DE MINAS,2020,5,4,9,9,6,6,8,4,6,3,1,9
311450,CARMOPOLIS DE MINAS,2021,4,3,,,,,,,,,,
311455,CARNEIRINHO,2018,11,7,6,2,9,5,6,3,4,5,7,3
311455,CARNEIRINHO,2019,5,3,3,3,3,5,4,5,4,3,4,5
311455,CARNEIRINHO,2020,6,6,2,10,1,2,9,8,5,7,4,9
311455,CARNEIRINHO,2021,4,2,,,,,,,,,,
311460,CARRANCAS,2018,2,0,3,1,1,4,1,2,0,0,1,2
311460,CARRANCAS,2019,4,1,0,0,3,1,1,1,1,3,3,2
311460,CARRANCAS,2020,3,2,2,1,5,3,5,2,3,2,1,3
311460,CARRANCAS,2021,3,3,,,,,,,,,,
311470,CARVALHOPOLIS,2018,1,0,0,0,3,3,1,4,1,1,0,1
311470,CARVALHOPOLIS,2019,0,0,0,0,2,0,0,1,0,2,0,0
311470,CARVALHOPOLIS,2020,1,0,0,2,0,0,1,3,0,1,3,1
311470,CARVALHOPOLIS,2021,1,0,,,,,,,,,,
311480,CARVALHOS,2018,2,3,1,0,1,1,1,1,2,2,1,1
311480,CARVALHOS,2019,0,0,1,0,0,1,1,1,0,0,5,0
311480,CARVALHOS,2020,2,1,0,2,1,1,2,1,2,2,1,2
311480,CARVALHOS,2021,0,2,,,,,,,,,,
311490,CASA GRANDE,2018,2,1,0,1,0,0,0,0,0,1,0,1
311490,CASA GRANDE,2019,0,0,1,0,0,1,0,1,0,0,0,0
311490,CASA GRANDE,2020,1,1,0,0,0,2,1,1,3,1,1,0
311490,CASA GRANDE,2021,0,1,,,,,,,,,,
311500,CASCALHO RICO,2018,0,0,0,0,0,2,4,0,1,1,0,0
311500,CASCALHO RICO,2019,0,0,0,1,2,0,1,0,0,2,0,0
311500,CASCALHO RICO,2020,0,1,3,0,2,0,0,2,1,0,3,1
311500,CASCALHO RICO,2021,1,1,,,,,,,,,,
311510,CASSIA,2018,15,8,10,9,10,8,10,7,26,15,7,12
311510,CASSIA,2019,10,14,15,11,16,7,20,13,10,13,6,17
311510,CASSIA,2020,20,10,8,17,12,13,11,13,19,13,12,15
311510,CASSIA,2021,12,13,,,,,,,,,,
311520,CONCEICAO DA BARRA DE MINAS,2018,0,3,0,1,0,0,0,1,0,0,0,0
311520,CONCEICAO DA BARRA DE MINAS,2019,2,0,0,1,1,0,0,0,1,0,1,1
311520,CONCEICAO DA BARRA DE MINAS,2020,0,0,0,0,2,0,1,0,1,0,2,0
311520,CONCEICAO DA BARRA DE MINAS,2021,1,1,,,,,,,,,,
311530,CATAGUASES,2018,56,40,51,36,45,43,39,43,49,49,58,43
311530,CATAGUASES,2019,53,49,38,47,45,35,42,46,51,45,51,50
311530,CATAGUASES,2020,56,43,42,42,40,34,30,42,55,54,49,43
311530,CATAGUASES,2021,54,43,,,,,,,,,,
311535,CATAS ALTAS,2018,5,3,0,6,0,7,3,3,2,4,2,4
311535,CATAS ALTAS,2019,5,1,3,1,3,4,1,6,0,4,1,3
311535,CATAS ALTAS,2020,2,7,1,4,0,1,5,5,4,1,0,3
311535,CATAS ALTAS,2021,4,1,,,,,,,,,,
311540,CATAS ALTAS DA NORUEGA,2018,0,3,3,3,1,2,4,0,1,1,0,3
311540,CATAS ALTAS DA NORUEGA,2019,5,2,1,2,0,2,2,4,3,3,4,2
311540,CATAS ALTAS DA NORUEGA,2020,3,3,1,1,3,1,3,1,2,1,1,1
311540,CATAS ALTAS DA NORUEGA,2021,1,4,,,,,,,,,,
311545,CATUJI,2018,4,2,5,6,3,5,4,4,1,7,5,4
311545,CATUJI,2019,5,4,5,3,1,1,4,5,4,4,2,3
311545,CATUJI,2020,2,2,0,3,1,2,1,1,5,8,3,5
311545,CATUJI,2021,6,3,,,,,,,,,,
311547,CATUTI,2018,2,1,1,3,4,2,2,1,3,2,1,2
311547,CATUTI,2019,2,5,5,1,0,2,5,0,1,0,1,4
311547,CATUTI,2020,0,3,1,3,0,1,5,4,6,0,4,3
311547,CATUTI,2021,2,1,,,,,,,,,,
311550,CAXAMBU,2018,12,7,15,11,6,11,8,17,13,12,10,17
311550,CAXAMBU,2019,28,9,19,11,14,6,10,10,17,18,17,7
311550,CAXAMBU,2020,19,14,14,9,12,18,17,11,15,19,11,10
311550,CAXAMBU,2021,17,8,,,,,,,,,,
311560,CEDRO DO ABAETE,2018,1,1,1,0,1,2,1,2,3,3,0,2
311560,CEDRO DO ABAETE,2019,0,0,0,0,0,0,0,1,0,1,0,3
311560,CEDRO DO ABAETE,2020,2,2,0,3,1,1,1,1,1,0,1,0
311560,CEDRO DO ABAETE,2021,0,1,,,,,,,,,,
311570,CENTRAL DE MINAS,2018,0,3,3,2,3,4,4,1,0,2,1,2
311570,CENTRAL DE MINAS,2019,3,2,7,3,3,1,1,1,1,0,2,4
311570,CENTRAL DE MINAS,2020,2,3,6,3,3,3,2,0,7,3,2,0
311570,CENTRAL DE MINAS,2021,3,3,,,,,,,,,,
311580,CENTRALINA,2018,2,1,3,3,5,3,8,3,9,8,6,6
311580,CENTRALINA,2019,2,6,2,2,3,5,6,4,6,5,3,1
311580,CENTRALINA,2020,3,3,8,1,7,6,3,2,3,5,6,9
311580,CENTRALINA,2021,4,8,,,,,,,,,,
311590,CHACARA,2018,1,4,0,1,1,0,4,0,2,0,2,4
311590,CHACARA,2019,1,1,0,1,2,3,4,2,1,7,1,1
311590,CHACARA,2020,1,4,3,6,1,3,1,4,2,2,2,3
311590,CHACARA,2021,4,3,,,,,,,,,,
311600,CHALE,2018,2,0,1,0,0,1,2,1,0,2,3,0
311600,CHALE,2019,1,0,3,1,2,2,0,3,0,1,1,1
311600,CHALE,2020,3,1,1,1,0,1,1,3,0,1,1,2
311600,CHALE,2021,1,2,,,,,,,,,,
311610,CHAPADA DO NORTE,2018,6,1,3,3,0,2,4,5,4,7,6,7
311610,CHAPADA DO NORTE,2019,7,2,2,2,0,2,4,1,0,3,5,2
311610,CHAPADA DO NORTE,2020,1,2,3,5,2,4,6,5,6,3,0,5
311610,CHAPADA DO NORTE,2021,2,1,,,,,,,,,,
311615,CHAPADA GAUCHA,2018,10,7,8,5,3,4,6,7,5,4,6,5
311615,CHAPADA GAUCHA,2019,8,7,9,6,7,8,8,5,8,7,6,1
311615,CHAPADA GAUCHA,2020,6,5,3,9,4,3,5,7,1,12,3,2
311615,CHAPADA GAUCHA,2021,6,0,,,,,,,,,,
311620,CHIADOR,2018,0,1,0,2,2,0,0,0,2,1,0,1
311620,CHIADOR,2019,1,1,0,2,0,1,0,1,1,1,6,2
311620,CHIADOR,2020,2,3,1,0,2,2,0,1,1,3,0,1
311620,CHIADOR,2021,1,1,,,,,,,,,,
311630,CIPOTANEA,2018,2,2,1,0,5,4,1,6,1,0,1,3
311630,CIPOTANEA,2019,5,2,4,1,1,4,2,5,1,1,2,2
311630,CIPOTANEA,2020,3,1,4,3,1,1,1,3,2,3,3,1
311630,CIPOTANEA,2021,2,2,,,,,,,,,,
311640,CLARAVAL,2018,2,0,2,0,1,5,4,4,1,0,1,2
311640,CLARAVAL,2019,1,1,2,3,0,1,1,2,2,0,0,0
311640,CLARAVAL,2020,0,3,6,1,3,1,2,0,4,2,0,4
311640,CLARAVAL,2021,0,2,,,,,,,,,,
311650,CLARO DOS POCOES,2018,3,3,2,2,5,4,4,2,1,4,2,1
311650,CLARO DOS POCOES,2019,4,5,6,2,1,1,3,4,5,5,3,5
311650,CLARO DOS POCOES,2020,4,4,1,1,5,2,1,2,5,3,5,2
311650,CLARO DOS POCOES,2021,2,2,,,,,,,,,,
311660,CLAUDIO,2018,21,17,28,15,16,6,8,17,17,11,13,9
311660,CLAUDIO,2019,18,16,19,14,23,18,10,17,27,18,27,23
311660,CLAUDIO,2020,10,21,20,23,12,13,14,15,29,18,20,25
311660,CLAUDIO,2021,13,12,,,,,,,,,,
311670,COIMBRA,2018,4,5,3,1,1,4,0,2,2,1,2,4
311670,COIMBRA,2019,2,5,4,3,10,9,1,6,7,3,1,4
311670,COIMBRA,2020,2,5,5,3,3,1,1,2,4,0,2,2
311680,COLUNA,2018,3,0,2,3,3,1,3,1,5,2,1,7
311680,COLUNA,2019,1,5,3,2,1,4,0,3,1,4,1,2
311680,COLUNA,2020,0,5,4,4,6,2,5,3,1,1,5,3
311680,COLUNA,2021,5,0,,,,,,,,,,
311690,COMENDADOR GOMES,2018,2,0,4,0,0,2,1,2,0,0,1,1
311690,COMENDADOR GOMES,2019,0,1,2,1,2,1,2,0,1,0,1,0
311690,COMENDADOR GOMES,2020,2,2,1,4,3,4,3,0,2,1,0,4
311690,COMENDADOR GOMES,2021,2,1,,,,,,,,,,
311700,COMERCINHO,2018,1,1,5,2,3,1,3,2,2,2,0,2
311700,COMERCINHO,2019,2,3,1,2,0,2,4,2,1,2,4,4
311700,COMERCINHO,2020,1,1,0,0,1,3,1,2,2,2,1,4
311700,COMERCINHO,2021,3,2,,,,,,,,,,
311710,CONCEICAO DA APARECIDA,2018,5,7,9,8,2,6,8,2,4,5,7,9
311710,CONCEICAO DA APARECIDA,2019,1,7,9,3,1,3,3,4,4,3,3,1
311710,CONCEICAO DA APARECIDA,2020,6,4,1,6,0,5,2,6,0,6,2,1
311710,CONCEICAO DA APARECIDA,2021,6,1,,,,,,,,,,
